"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name","can","do","n_types","type_token_ratio"
"2238",2351683,3841,370,5982,53,"don't worry about my paper",5,"do worry about my paper","mod v prep det:poss n","CHI","Geraldine","Target_Child",3841,23.4932955502166,"Geraldine",NA,"declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Cornell",FALSE,TRUE,5,1
"2239",4070849,6158,236,10768,86,"no no",2,"no no","co co","CHI","Jabir","Target_Child",6158,23.4932955502166,"Jabir","male","declarative",NA,NA,NA,4,"Clinical-MOR",2,"eng","Nicholas",FALSE,FALSE,1,0.5
"2240",4078527,6158,595,10768,86,"no no",2,"no no","co co","CHI","Jabir","Target_Child",6158,23.4932955502166,"Jabir","male","declarative",NA,NA,NA,4,"Clinical-MOR",2,"eng","Nicholas",FALSE,FALSE,1,0.5
"2241",4840196,8040,136,13869,112,"don't eat that",3,"","","CHI","Olivier","Target_Child",8040,23.4932955502166,"Olivier",NA,"declarative",NA,NA,NA,5,"Biling",NA,"eng","GNP",FALSE,TRUE,3,1
"2242",4843085,8040,259,13869,112,"no xxx choochoo train",4,"","","CHI","Olivier","Target_Child",8040,23.4932955502166,"Olivier",NA,"declarative",NA,NA,NA,5,"Biling",NA,"eng","GNP",FALSE,FALSE,4,1
"2243",4847536,8040,455,13869,112,"yyy no",2,"","","CHI","Olivier","Target_Child",8040,23.4932955502166,"Olivier",NA,"question",NA,NA,NA,5,"Biling",NA,"eng","GNP",FALSE,FALSE,2,1
"2244",4848604,8040,515,13869,112,"no no no",3,"","","CHI","Olivier","Target_Child",8040,23.4932955502166,"Olivier",NA,"declarative",NA,NA,NA,5,"Biling",NA,"eng","GNP",FALSE,FALSE,1,0.333333333333333
"2245",10232910,15404,52,26086,204,"no noise",2,"no noise","qn n","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2246",10233459,15404,92,26087,204,"no eggs",2,"no egg","qn n","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",3,"eng","Manchester",FALSE,FALSE,2,1
"2247",10233594,15404,83,26086,204,"oh no",2,"oh no","co co","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2248",10233623,15404,85,26086,204,"oh no",2,"oh no","co co","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2249",10235084,15404,166,26087,204,"not big",2,"not big","neg adj","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2250",10236100,15404,212,26087,204,"no truck",2,"no truck","qn n","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2251",10236315,15404,223,26087,204,"no way the car",4,"no way the car","qn n det:art n","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",4,"eng","Manchester",FALSE,FALSE,4,1
"2252",10236864,15404,254,26087,204,"um no",2,"no","co","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",1,"eng","Manchester",FALSE,FALSE,2,1
"2253",10239298,15404,409,26086,204,"oh no",2,"oh no","co co","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2254",10240483,15404,466,26086,204,"no not hide",3,"no not hide","co neg v","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",3,"eng","Manchester",FALSE,FALSE,3,1
"2255",10241478,15404,482,26087,204,"no do it Mummy",4,"no do it Mummy","co v pro:per n:prop","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",4,"eng","Manchester",FALSE,TRUE,4,1
"2256",10242899,15404,577,26086,204,"oh no",2,"oh no","co co","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2257",10242914,15404,578,26086,204,"no car",2,"no car","qn n","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2258",10244208,15404,604,26087,204,"no knee",2,"no knee","qn n","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2259",10244249,15404,606,26087,204,"that not knees",3,"that not knee","pro:dem neg n","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",4,"eng","Manchester",FALSE,FALSE,3,1
"2260",10245024,15404,646,26087,204,"oh no",2,"oh no","co co","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2261",10246582,15404,760,26086,204,"no thanks",2,"no thanks","co co","CHI","Carl","Target_Child",15404,23.4932955502166,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2262",10443085,15430,117,26340,204,"I can't do shoes",4,"I can do shoe","pro:sub mod v n","CHI","John","Target_Child",15430,23.4932955502166,"John","male","declarative",NA,NA,NA,13,"Eng-UK",6,"eng","Manchester",TRUE,TRUE,4,1
"2263",10444897,15430,220,26340,204,"swimming no go",3,"swim no go","part co v","CHI","John","Target_Child",15430,23.4932955502166,"John","male","declarative",NA,NA,NA,13,"Eng-UK",4,"eng","Manchester",FALSE,FALSE,3,1
"2264",10445364,15430,254,26340,204,"no shoes",2,"no shoe","qn n","CHI","John","Target_Child",15430,23.4932955502166,"John","male","declarative",NA,NA,NA,13,"Eng-UK",3,"eng","Manchester",FALSE,FALSE,2,1
"2265",10445386,15430,256,26340,204,"no socks",2,"no sock","qn n","CHI","John","Target_Child",15430,23.4932955502166,"John","male","declarative",NA,NA,NA,13,"Eng-UK",3,"eng","Manchester",FALSE,FALSE,2,1
"2266",10451402,15430,703,26339,204,"no no",2,"no no","co co","CHI","John","Target_Child",15430,23.4932955502166,"John","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,1,0.5
"2267",10569318,15449,117,26540,204,"no baba",2,"no baby","qn n","CHI","Ruth","Target_Child",15449,23.4932955502166,"Ruth","female","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2268",10574449,15449,362,26539,204,"no tea",2,"no tea","qn n","CHI","Ruth","Target_Child",15449,23.4932955502166,"Ruth","female","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2269",10575359,15449,401,26539,204,"no baba tea",3,"no baby tea","qn n n","CHI","Ruth","Target_Child",15449,23.4932955502166,"Ruth","female","declarative",NA,NA,NA,13,"Eng-UK",3,"eng","Manchester",FALSE,FALSE,3,1
"2270",10576904,15449,498,26540,204,"oh no",2,"oh no","co co","CHI","Ruth","Target_Child",15449,23.4932955502166,"Ruth","female","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2271",10578953,15449,582,26539,204,"no on there",3,"no on there","qn prep adv","CHI","Ruth","Target_Child",15449,23.4932955502166,"Ruth","female","declarative",NA,NA,NA,13,"Eng-UK",3,"eng","Manchester",FALSE,FALSE,3,1
"2272",10579338,15449,602,26539,204,"no on there",3,"no on there","qn prep adv","CHI","Ruth","Target_Child",15449,23.4932955502166,"Ruth","female","declarative",NA,NA,NA,13,"Eng-UK",3,"eng","Manchester",FALSE,FALSE,3,1
"2273",10581975,15449,738,26539,204,"no bee",2,"no bee","qn n","CHI","Ruth","Target_Child",15449,23.4932955502166,"Ruth","female","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2274",10583122,15449,807,26540,204,"no more",2,"no more","qn pro:indef","CHI","Ruth","Target_Child",15449,23.4932955502166,"Ruth","female","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2275",2137770,3658,22,5674,49,"xxx no xxx want to carry it",7,"no want to carry it","co v inf v pro:per","CHI","Naima","Target_Child",3658,23.5261504343005,"Naima","female","declarative",64.888,58.611,"s",3,"Eng-NA",5,"eng","Providence",FALSE,FALSE,6,0.857142857142857
"2276",2137894,3658,26,5674,49,"no xxx",2,"no","co","CHI","Naima","Target_Child",3658,23.5261504343005,"Naima","female","imperative_emphatic",76.558,74.5,"s",3,"Eng-NA",1,"eng","Providence",FALSE,FALSE,2,1
"2277",2138064,3658,33,5674,49,"xxx no",2,"no","co","CHI","Naima","Target_Child",3658,23.5261504343005,"Naima","female","imperative_emphatic",93.28,90.391,"s",3,"Eng-NA",1,"eng","Providence",FALSE,FALSE,2,1
"2278",2501645,3951,17,6331,55,"don't like it",3,"do like it","mod v pro:per","CHI","Naomi","Target_Child",3951,23.5261504343005,"Naomi","female","declarative",151.924,147.203,"s",3,"Eng-NA",4,"eng","Sachs",FALSE,TRUE,3,1
"2279",2501663,3951,18,6331,55,"don't like it",3,"do like it","mod v pro:per","CHI","Naomi","Target_Child",3951,23.5261504343005,"Naomi","female","declarative",152.69,151.924,"s",3,"Eng-NA",4,"eng","Sachs",FALSE,TRUE,3,1
"2280",3009713,4846,302,6862,67,"no more",2,"no more","qn pro:indef","CHI","Nina","Target_Child",4846,23.5261504343005,"Nina","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Suppes",FALSE,FALSE,2,1
"2281",3009729,4846,303,6862,67,"no more",2,"no more","qn pro:indef","CHI","Nina","Target_Child",4846,23.5261504343005,"Nina","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Suppes",FALSE,FALSE,2,1
"2282",3017898,4846,741,6862,67,"no fit",2,"no fit","co v","CHI","Nina","Target_Child",4846,23.5261504343005,"Nina","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Suppes",FALSE,FALSE,2,1
"2283",3030619,4846,1390,6862,67,"no get little ball",4,"no get little ball","co v adj n","CHI","Nina","Target_Child",4846,23.5261504343005,"Nina","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Suppes",FALSE,FALSE,4,1
"2284",3032203,4846,1462,6862,67,"no sit down on floor",5,"no sit down on floor","co v adv prep n","CHI","Nina","Target_Child",4846,23.5261504343005,"Nina","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Suppes",FALSE,FALSE,5,1
"2285",3032501,4846,1473,6862,67,"no no",2,"no no","co co","CHI","Nina","Target_Child",4846,23.5261504343005,"Nina","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Suppes",FALSE,FALSE,1,0.5
"2286",3252960,5005,34,7404,73,"don't cover my cover",4,"do cover my cover","mod v det:poss n","CHI","Laura","Target_Child",5005,23.5261504343005,"Laura","female","declarative",91.34,88.182,"s",3,"Eng-NA",5,"eng","Braunwald",FALSE,TRUE,3,0.75
"2287",3254093,5005,110,7404,73,"not all the xxx",4,"not all the","neg qn det:art","CHI","Laura","Target_Child",5005,23.5261504343005,"Laura","female","declarative",383.791,380.424,"s",3,"Eng-NA",3,"eng","Braunwald",FALSE,FALSE,4,1
"2288",3254186,5005,117,7404,73,"I don't want it",4,"I do want it","pro:sub mod v pro:per","CHI","Laura","Target_Child",5005,23.5261504343005,"Laura","female","declarative",415.099,413.127,"s",3,"Eng-NA",5,"eng","Braunwald",FALSE,TRUE,4,1
"2289",3254850,5005,166,7404,73,"not bad",2,"not bad","neg adj","CHI","Laura","Target_Child",5005,23.5261504343005,"Laura","female","declarative",547.705,546.567,"s",3,"Eng-NA",2,"eng","Braunwald",FALSE,FALSE,2,1
"2290",3257460,5005,297,7404,73,"not my Beecer",3,"not my Beecer","neg det:poss n:prop","CHI","Laura","Target_Child",5005,23.5261504343005,"Laura","female","declarative",800.6,797.616,"s",3,"Eng-NA",3,"eng","Braunwald",FALSE,FALSE,3,1
"2291",3257480,5005,298,7404,73,"not my Beecer",3,"not my Beecer","neg det:poss n:prop","CHI","Laura","Target_Child",5005,23.5261504343005,"Laura","female","declarative",803.63,800.623,"s",3,"Eng-NA",3,"eng","Braunwald",FALSE,FALSE,3,1
"2292",3258083,5005,324,7404,73,"my haven't put man",4,"my have put man","det:poss aux v n","CHI","Laura","Target_Child",5005,23.5261504343005,"Laura","female","declarative",845.345,842.57,"s",3,"Eng-NA",6,"eng","Braunwald",FALSE,FALSE,4,1
"2293",3317905,5005,9,7800,73,"no not my comics",4,"no not my comic","co neg det:poss n","CHI","Laura","Target_Child",5005,23.5261504343005,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Braunwald",FALSE,FALSE,4,1
"2294",3317944,5005,11,7800,73,"don't cover my comics",4,"do cover my comic","mod v det:poss n","CHI","Laura","Target_Child",5005,23.5261504343005,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Braunwald",FALSE,TRUE,4,1
"2295",3318089,5005,18,7800,73,"Peanut not old man",4,"Peanuts not old man","n:prop neg adj n","CHI","Laura","Target_Child",5005,23.5261504343005,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Braunwald",FALSE,FALSE,4,1
"2296",3318272,5005,29,7800,73,"Joanna say no",3,"Joanna say no","n:prop v co","CHI","Laura","Target_Child",5005,23.5261504343005,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Braunwald",FALSE,FALSE,3,1
"2297",3318336,5005,33,7800,73,"I don't want to",4,"I do want to","pro:sub mod v prep","CHI","Laura","Target_Child",5005,23.5261504343005,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Braunwald",FALSE,TRUE,4,1
"2298",3318503,5005,46,7800,73,"I don't want Lorine",4,"I do want Lorine","pro:sub mod v n:prop","CHI","Laura","Target_Child",5005,23.5261504343005,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Braunwald",FALSE,TRUE,4,1
"2299",4078594,6170,328,10772,86,"that sandwich is no good",5,"that sandwich be no good","pro:dem n cop qn adj","CHI","Pallas","Target_Child",6170,23.5261504343005,"Pallas","male","declarative",NA,NA,NA,4,"Clinical-MOR",6,"eng","Nicholas",FALSE,FALSE,5,1
"2300",4078631,6170,330,10772,86,"no good",2,"no good","qn adj","CHI","Pallas","Target_Child",6170,23.5261504343005,"Pallas","male","declarative",NA,NA,NA,4,"Clinical-MOR",2,"eng","Nicholas",FALSE,FALSE,2,1
"2301",4078716,6170,334,10772,86,"just doesn't fit in the pan",6,"just do fit in the pan","adv mod v prep det:art n","CHI","Pallas","Target_Child",6170,23.5261504343005,"Pallas","male","declarative",NA,NA,NA,4,"Clinical-MOR",9,"eng","Nicholas",FALSE,FALSE,6,1
"2302",4084983,6170,614,10772,86,"no no out then",4,"no no out then","co co adv adv:tem","CHI","Pallas","Target_Child",6170,23.5261504343005,"Pallas","male","declarative",NA,NA,NA,4,"Clinical-MOR",4,"eng","Nicholas",FALSE,FALSE,3,0.75
"2303",4086637,6170,691,10772,86,"no now now his Mommy hold him",7,"no now now his Mommy hold him","co adv adv det:poss n:prop v pro:obj","CHI","Pallas","Target_Child",6170,23.5261504343005,"Pallas","male","declarative",NA,NA,NA,4,"Clinical-MOR",7,"eng","Nicholas",FALSE,FALSE,6,0.857142857142857
"2304",4088069,6170,750,10772,86,"no no",2,"no no","co co","CHI","Pallas","Target_Child",6170,23.5261504343005,"Pallas","male","declarative",NA,NA,NA,4,"Clinical-MOR",2,"eng","Nicholas",FALSE,FALSE,1,0.5
"2305",4088488,6170,769,10772,86,"I don't want you do it",6,"I do want you do it","pro:sub mod v pro:per v pro:per","CHI","Pallas","Target_Child",6170,23.5261504343005,"Pallas","male","declarative",NA,NA,NA,4,"Clinical-MOR",7,"eng","Nicholas",FALSE,TRUE,6,1
"2306",10482712,15436,182,26406,204,"don't want it",3,"do want it","mod v pro:per","CHI","Liz","Target_Child",15436,23.5261504343005,"Liz","female","declarative",NA,NA,NA,13,"Eng-UK",4,"eng","Manchester",FALSE,TRUE,3,1
"2307",10488052,15436,502,26406,204,"no more",2,"no more","qn pro:indef","CHI","Liz","Target_Child",15436,23.5261504343005,"Liz","female","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2308",10488154,15436,506,26406,204,"no more",2,"no more","qn pro:indef","CHI","Liz","Target_Child",15436,23.5261504343005,"Liz","female","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2309",10489579,15436,574,26406,204,"don't want it",3,"do want it","mod v pro:per","CHI","Liz","Target_Child",15436,23.5261504343005,"Liz","female","declarative",NA,NA,NA,13,"Eng-UK",4,"eng","Manchester",FALSE,TRUE,3,1
"2310",10491110,15436,676,26405,204,"don't want it more",4,"do want it more","mod v pro:per pro:indef","CHI","Liz","Target_Child",15436,23.5261504343005,"Liz","female","declarative",NA,NA,NA,13,"Eng-UK",5,"eng","Manchester",FALSE,TRUE,4,1
"2311",1862938,3617,244,5469,49,"oh no",2,"oh no","co co","CHI","Alex","Target_Child",3617,23.5590053183844,"Alex","male","declarative",1050.28,1046.176,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,2,1
"2312",1863002,3617,248,5469,49,"oh no xxx",3,"oh no","co co","CHI","Alex","Target_Child",3617,23.5590053183844,"Alex","male","imperative_emphatic",1056.81,1052.413,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,3,1
"2313",1863096,3617,253,5469,49,"I yyy no yyy yyy",5,"I no","pro:sub co","CHI","Alex","Target_Child",3617,23.5590053183844,"Alex","male","declarative",1064.698,1059.141,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,3,0.6
"2314",1863347,3617,263,5469,49,"oh no",2,"oh no","co co","CHI","Alex","Target_Child",3617,23.5590053183844,"Alex","male","imperative_emphatic",1073.818,1071.48,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,2,1
"2315",1863388,3617,266,5469,49,"xxx oh no xxx",4,"oh no","co co","CHI","Alex","Target_Child",3617,23.5590053183844,"Alex","male","declarative",1076.716,1073.818,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,3,0.75
"2316",1863510,3617,269,5469,49,"oh no Mom",3,"oh no Mom","co co n:prop","CHI","Alex","Target_Child",3617,23.5590053183844,"Alex","male","declarative",1083.475,1081.53,"s",3,"Eng-NA",3,"eng","Providence",FALSE,FALSE,3,1
"2317",2503053,3951,50,6332,55,"can't",1,"can","mod","CHI","Naomi","Target_Child",3951,23.5590053183844,"Naomi","female","declarative",19.515,15.229,"s",3,"Eng-NA",2,"eng","Sachs",TRUE,FALSE,1,1
"2318",2504307,3951,137,6332,55,"I don't like it",4,"I do like it","pro:sub mod v pro:per","CHI","Naomi","Target_Child",3951,23.5590053183844,"Naomi","female","declarative",909.362,908.096,"s",3,"Eng-NA",5,"eng","Sachs",FALSE,TRUE,4,1
"2319",3318216,5005,27,7801,73,"I didn't like it",4,"I do like it","pro:sub mod v pro:per","CHI","Laura","Target_Child",5005,23.5590053183844,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Braunwald",FALSE,FALSE,4,1
"2320",3318229,5005,28,7801,73,"I didn't like it",4,"I do like it","pro:sub mod v pro:per","CHI","Laura","Target_Child",5005,23.5590053183844,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Braunwald",FALSE,FALSE,4,1
"2321",3391252,5049,619,8416,76,"hm oh not more oh more more",7,"hm oh not more oh more more","co co neg adv co adv pro:indef","CHI","Peter","Target_Child",5049,23.5590053183844,"Peter","male","declarative",3817.419,3809.079,"s",3,"Eng-NA",7,"eng","Bloom70",FALSE,FALSE,4,0.571428571428571
"2322",3397732,5049,894,8416,76,"I can't see it",4,"I can see it","pro:sub mod v pro:per","CHI","Peter","Target_Child",5049,23.5590053183844,"Peter","male","declarative",5236.197,5233.775,"s",3,"Eng-NA",5,"eng","Bloom70",TRUE,FALSE,4,1
"2323",3397757,5049,895,8416,76,"beep beep beep beep beep xxx I can't see it",10,"beep beep beep beep beep I can see it","on n on on n pro:sub mod v pro:per","CHI","Peter","Target_Child",5049,23.5590053183844,"Peter","male","declarative",5255.23,5236.197,"s",3,"Eng-NA",10,"eng","Bloom70",TRUE,FALSE,6,0.6
"2324",3400997,5049,1032,8416,76,"xxx no no no no no no no no no no",11,"no no no no no no no no no no","co co co co co co co co co co","CHI","Peter","Target_Child",5049,23.5590053183844,"Peter","male","declarative",6027.004,6012.592,"s",3,"Eng-NA",10,"eng","Bloom70",FALSE,FALSE,2,0.181818181818182
"2325",3408890,5049,1372,8416,76,"no monkey way",3,"no monkey way","qn n adv","CHI","Peter","Target_Child",5049,23.5590053183844,"Peter","male","declarative",7510.112,7504.151,"s",3,"Eng-NA",3,"eng","Bloom70",FALSE,FALSE,3,1
"2326",3410918,5049,1463,8416,76,"no more wheels",3,"no more wheel","qn qn n","CHI","Peter","Target_Child",5049,23.5590053183844,"Peter","male","declarative",8167.715,8166.495,"s",3,"Eng-NA",4,"eng","Bloom70",FALSE,FALSE,3,1
"2327",3411423,5049,1481,8416,76,"no no no no no",5,"no no no no no","co co co co co","CHI","Peter","Target_Child",5049,23.5590053183844,"Peter","male","declarative",8299.117,8292.523,"s",3,"Eng-NA",5,"eng","Bloom70",FALSE,FALSE,1,0.2
"2328",3412193,5049,1516,8416,76,"hm won't fit dump truck dump truck oh",8,"hm will fit dump truck dump truck oh","co mod v n n n n co","CHI","Peter","Target_Child",5049,23.5590053183844,"Peter","male","imperative_emphatic",8470.19,8447.533,"s",3,"Eng-NA",10,"eng","Bloom70",FALSE,FALSE,6,0.75
"2329",3413775,5049,1590,8416,76,"no more xxx no more",5,"no more no more","co adv qn pro:indef","CHI","Peter","Target_Child",5049,23.5590053183844,"Peter","male","declarative",8949.272,8946.834,"s",3,"Eng-NA",4,"eng","Bloom70",FALSE,FALSE,3,0.6
"2330",3994516,5883,103,10627,85,"no sir",2,"no sir","qn n","CHI","Rom","Target_Child",5883,23.5590053183844,"Rom",NA,"imperative_emphatic",NA,NA,NA,4,"Clinical-MOR",2,"eng","Feldman",FALSE,FALSE,2,1
"2331",3999402,5883,354,10627,85,"no what that",3,"no what that","co pro:int pro:dem","CHI","Rom","Target_Child",5883,23.5590053183844,"Rom",NA,"question",NA,NA,NA,4,"Clinical-MOR",3,"eng","Feldman",FALSE,FALSE,3,1
"2332",10272782,15412,45,26139,204,"no way",2,"no way","qn n","CHI","Dominic","Target_Child",15412,23.5590053183844,"Dominic","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2333",10277920,15412,317,26140,204,"don't want",2,"do want","mod v","CHI","Dominic","Target_Child",15412,23.5590053183844,"Dominic","male","declarative",NA,NA,NA,13,"Eng-UK",3,"eng","Manchester",FALSE,TRUE,2,1
"2334",10282450,15412,613,26139,204,"this not away",3,"this not away","pro:dem neg adv","CHI","Dominic","Target_Child",15412,23.5590053183844,"Dominic","male","declarative",NA,NA,NA,13,"Eng-UK",3,"eng","Manchester",FALSE,FALSE,3,1
"2335",10282896,15412,639,26139,204,"no i",2,"no i","qn n:let","CHI","Dominic","Target_Child",15412,23.5590053183844,"Dominic","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"2336",10285226,15412,782,26139,204,"no no",2,"no no","co co","CHI","Dominic","Target_Child",15412,23.5590053183844,"Dominic","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,1,0.5
"2337",2504296,3951,148,6333,55,"no balloons",2,"no balloon","qn n","CHI","Naomi","Target_Child",3951,23.5918602024682,"Naomi","female","declarative",554.218,552.785,"s",3,"Eng-NA",3,"eng","Sachs",FALSE,FALSE,2,1
"2338",2504376,3951,153,6333,55,"no balloon",2,"no balloon","qn n","CHI","Naomi","Target_Child",3951,23.5918602024682,"Naomi","female","declarative",609.011,599.772,"s",3,"Eng-NA",2,"eng","Sachs",FALSE,FALSE,2,1
"2339",2504388,3951,154,6333,55,"I find no balloon",4,"I find no balloon","pro:sub v qn n","CHI","Naomi","Target_Child",3951,23.5918602024682,"Naomi","female","declarative",611.03,609.011,"s",3,"Eng-NA",4,"eng","Sachs",FALSE,FALSE,4,1
"2340",3253540,5005,21,7405,73,"I don't want juice",4,"I do want juice","pro:sub mod v n","CHI","Laura","Target_Child",5005,23.5918602024682,"Laura","female","declarative",34.032,32.267,"s",3,"Eng-NA",5,"eng","Braunwald",FALSE,TRUE,4,1
"2341",3253573,5005,23,7405,73,"I don't like the spoon",5,"I do like the spoon","pro:sub mod v det:art n","CHI","Laura","Target_Child",5005,23.5918602024682,"Laura","female","declarative",37.797,35.208,"s",3,"Eng-NA",6,"eng","Braunwald",FALSE,TRUE,5,1
"2342",3253600,5005,24,7405,73,"I don't like it",4,"I do like it","pro:sub mod v pro:per","CHI","Laura","Target_Child",5005,23.5918602024682,"Laura","female","declarative",47.065,47.064,"s",3,"Eng-NA",5,"eng","Braunwald",FALSE,TRUE,4,1
"2343",3253616,5005,25,7405,73,"I don't like them",4,"I do like them","pro:sub mod v pro:obj","CHI","Laura","Target_Child",5005,23.5918602024682,"Laura","female","declarative",47.066,47.065,"s",3,"Eng-NA",5,"eng","Braunwald",FALSE,TRUE,4,1
"2344",3253665,5005,29,7405,73,"I don't want spoon",4,"I do want spoon","pro:sub mod v n","CHI","Laura","Target_Child",5005,23.5918602024682,"Laura","female","declarative",48.929,47.455,"s",3,"Eng-NA",5,"eng","Braunwald",FALSE,TRUE,4,1
"2345",3253919,5005,51,7405,73,"no no",2,"no","co","CHI","Laura","Target_Child",5005,23.5918602024682,"Laura","female","declarative",109.191,108.542,"s",3,"Eng-NA",1,"eng","Braunwald",FALSE,FALSE,1,0.5
"2346",3318622,5005,47,7802,73,"I do not have underpants",5,"I do not have underpant","pro:sub mod neg v n","CHI","Laura","Target_Child",5005,23.5918602024682,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Braunwald",FALSE,TRUE,5,1
"2347",3318637,5005,48,7802,73,"I do not have underpants",5,"I do not have underpant","pro:sub mod neg v n","CHI","Laura","Target_Child",5005,23.5918602024682,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Braunwald",FALSE,TRUE,5,1
"2348",3319116,5005,89,7802,73,"no motorcycle",2,"no motorcycle","qn n","CHI","Laura","Target_Child",5005,23.5918602024682,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Braunwald",FALSE,FALSE,2,1
"2349",3319130,5005,90,7802,73,"not Eugene barking",3,"not Eugene bark","neg n:prop part","CHI","Laura","Target_Child",5005,23.5918602024682,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Braunwald",FALSE,FALSE,3,1
